Time (s),Pressure (mmHg)
28.08,98.80
28.09,99.01
28.11,99.04
28.12,98.89
28.14,99.18
28.16,99.30
28.17,99.13
28.19,99.39
28.20,99.18
28.22,99.51
28.24,99.30
28.25,99.59
28.27,99.42
28.28,99.68
28.30,99.49
28.32,99.73
28.33,99.56
28.35,99.82
28.36,99.71
28.38,99.97
28.40,99.73
28.41,100.09
28.43,100.06
28.44,99.85
28.46,100.06
28.48,99.92
28.49,100.25
28.51,100.28
28.52,100.97
28.54,101.57
28.56,102.50
28.57,102.93
28.59,103.46
28.60,103.50
28.62,103.46
28.64,103.29
28.65,103.19
28.67,103.12
28.68,102.76
28.70,102.79
28.72,102.60
28.72,102.07
28.73,101.74
28.75,101.57
28.77,101.21
28.78,100.73
28.80,100.45
28.81,100.45
28.83,100.25
28.85,100.14
28.86,99.97
28.88,99.59
28.89,99.73
28.91,99.30
28.93,99.23
28.94,99.35
28.96,99.01
28.97,99.18
28.99,99.18
29.01,98.96
29.02,99.13
29.04,98.99
29.05,99.20
29.07,98.99
29.09,99.28
29.10,99.04
29.12,99.13
29.13,99.39
29.15,99.13
29.17,99.44
29.18,99.20
29.20,99.42
29.21,99.49
29.23,99.51
29.25,99.51
29.26,99.30
29.28,99.59
29.29,99.32
29.31,99.39
29.33,99.37
29.34,99.63
29.36,99.47
29.37,99.80
29.39,99.99
29.41,100.95
29.42,101.45
29.44,102.12
29.45,102.91
29.47,103.03
29.49,103.22
29.50,103.53
29.52,103.22
29.53,103.29
29.55,102.91
29.57,102.76
29.58,102.74
29.61,102.86
29.63,102.72
29.64,102.67
29.66,102.19
29.68,102.33
29.69,102.00
29.71,102.21
29.72,102.05
29.74,102.29
29.76,102.09
29.77,102.45
29.79,102.45
29.80,102.31
29.82,102.62
29.84,102.45
29.85,102.76
29.87,102.93
29.88,102.72
29.90,103.15
29.92,102.95
29.93,103.05
29.95,103.38
29.96,103.31
29.98,103.67
30.00,103.70
30.01,103.58
30.03,103.93
30.04,104.01
30.06,103.84
30.08,104.13
30.09,104.20
30.11,103.98
30.12,104.27
30.14,104.34
30.16,104.17
30.17,104.39
30.19,104.22
30.20,104.53
30.22,104.77
30.24,105.03
30.25,105.87
30.27,106.18
30.28,106.20
30.30,106.71
30.32,106.85
30.33,106.99
30.35,106.83
30.36,106.73
30.38,106.87
30.40,106.71
30.41,106.30
30.43,106.25
30.44,105.97
30.46,105.39
30.48,105.22
30.49,104.94
30.51,104.36
30.52,104.44
30.54,104.13
30.56,104.34
30.57,104.08
30.59,104.32
30.60,104.36
30.62,104.05
30.64,104.27
30.65,104.08
30.67,104.36
30.68,104.17
30.70,104.41
30.72,104.22
30.73,104.53
30.75,104.34
30.76,104.60
30.78,104.65
30.80,104.65
30.81,104.51
30.83,104.70
30.84,104.60
30.86,104.84
30.88,104.84
30.89,104.79
30.91,105.01
30.92,104.96
30.94,104.82
30.96,105.06
30.97,105.11
30.99,104.91
31.00,105.15
31.02,104.94
31.04,105.20
31.05,105.22
31.07,104.99
31.08,105.27
31.10,105.13
31.10,105.58
31.12,105.85
31.13,106.73
31.15,107.23
31.17,108.00
31.18,108.04
31.20,108.47
31.21,108.07
31.23,108.21
31.25,107.85
31.26,107.88
31.28,107.83
31.29,107.42
31.31,107.45
31.33,107.02
31.34,106.90
31.36,106.47
31.37,105.82
31.39,105.49
31.40,105.20
31.42,105.20
31.44,104.77
31.45,104.82
31.47,104.70
31.49,104.34
31.50,104.53
31.52,104.22
31.53,104.41
31.55,104.36
31.57,104.10
31.58,104.29
31.60,104.10
31.61,104.32
31.63,104.08
31.65,104.10
31.66,104.36
31.68,104.15
31.69,104.44
31.71,104.20
31.73,104.46
31.74,104.29
31.76,104.51
31.77,104.53
31.79,104.32
31.81,104.56
31.82,104.41
31.84,104.60
31.85,104.39
31.87,104.60
31.89,104.44
31.90,104.75
31.92,104.72
31.93,104.48
31.95,104.79
31.97,104.48
31.98,104.75
32.00,104.58
32.01,104.79
32.03,105.01
32.05,105.54
32.06,106.01
32.08,106.99
32.09,107.35
32.11,107.92
32.13,107.97
32.14,108.19
32.16,108.50
32.17,108.23
32.19,108.04
32.21,108.12
32.24,108.19
32.24,108.28
32.25,108.33
32.27,107.90
32.29,107.83
32.30,107.61
32.32,107.23
32.33,107.40
32.35,107.21
32.37,107.40
32.38,107.26
32.40,107.57
32.41,107.37
32.43,107.66
32.45,107.49
32.46,107.85
32.48,107.95
32.49,107.83
32.51,108.12
32.53,108.23
32.54,108.09
32.56,108.45
32.57,108.26
32.59,108.55
32.61,108.45
32.62,108.78
32.64,108.81
32.65,108.69
32.67,109.02
32.69,108.86
32.70,109.21
32.72,109.09
32.73,109.31
32.75,109.24
32.77,109.24
32.78,109.55
32.80,109.26
32.81,109.53
32.83,109.33
32.85,109.64
32.86,109.45
32.88,109.76
32.89,109.76
32.91,110.39
32.93,110.74
32.94,111.32
32.96,111.15
32.97,111.53
32.99,111.34
33.01,111.68
33.02,111.39
33.04,111.60
33.05,111.25
33.07,111.22
33.09,110.77
33.10,110.77
33.12,110.48
33.13,109.98
33.15,109.84
33.17,109.43
33.18,109.53
33.20,109.31
33.21,109.50
33.23,109.31
33.25,109.62
33.26,109.43
33.28,109.67
33.29,109.48
33.31,109.74
33.33,109.57
33.34,109.72
33.36,109.55
33.37,109.79
33.39,109.57
33.41,109.84
33.42,109.62
33.44,109.93
33.45,109.91
33.47,109.98
33.49,109.76
33.50,110.00
33.52,109.86
33.53,110.07
33.55,109.88
33.57,110.07
33.58,109.91
33.60,110.15
33.61,109.93
33.63,110.17
33.65,110.00
33.66,110.19
33.68,110.19
33.69,110.03
33.71,110.43
33.73,110.55
33.74,111.34
33.76,111.96
33.77,112.25
33.79,112.87
33.81,113.01
33.82,112.99
33.84,112.94
33.85,112.82
33.87,112.73
33.89,112.51
33.90,112.34
33.92,112.15
33.93,111.70
33.95,111.34
33.97,110.93
33.98,110.77
34.00,110.41
34.01,109.88
34.03,109.76
34.05,109.96
34.06,109.88
34.08,109.60
34.09,109.76
34.11,109.50
34.13,109.43
34.14,109.67
34.16,109.41
34.17,109.69
34.19,109.43
34.21,109.38
34.22,109.60
34.24,109.38
34.25,109.62
34.27,109.45
34.29,109.48
34.30,109.69
34.32,109.45
34.33,109.64
34.35,109.50
34.37,109.67
34.38,109.53
34.40,109.55
34.41,109.74
34.43,109.57
34.45,109.81
34.46,109.55
34.48,109.81
34.49,109.76
34.51,109.57
34.53,109.81
34.54,109.53
34.56,109.64
34.57,109.93
34.59,109.74
34.61,110.34
34.62,110.93
34.64,111.56
34.65,112.32
34.67,112.58
34.69,112.85
34.70,113.28
34.72,113.20
34.73,113.16
34.75,113.28
34.77,113.16
34.78,112.77
34.81,112.87
34.81,113.30
34.85,112.87
34.86,112.82
34.88,112.46
34.89,112.42
34.91,112.06
34.93,112.03
34.94,112.25
34.96,112.13
34.96,112.39
34.99,112.46
35.00,112.37
35.01,112.61
35.04,112.73
35.04,112.58
35.07,112.73
35.09,113.04
35.10,112.94
35.12,113.20
35.12,113.30
35.13,113.13
35.15,113.47
35.18,113.37
35.20,113.66
35.21,113.78
35.23,113.61
35.24,113.66
35.26,113.80
35.28,113.83
35.29,114.11
35.31,113.95
35.32,114.02
35.34,114.33
35.36,114.16
35.37,114.47
35.39,114.47
35.41,114.33
35.41,114.35
35.42,114.35
35.44,114.64
35.47,114.45
35.49,114.54
35.49,114.78
35.50,114.76
35.52,115.47
35.53,115.74
35.55,115.95
35.57,116.12
35.58,116.64
35.60,116.43
35.61,116.67
35.63,116.67
35.65,116.50
35.66,116.50
35.68,116.21
35.69,116.21
35.71,115.86
35.73,115.78
35.74,115.50
35.76,115.24
35.77,114.64
35.79,114.69
35.81,114.28
35.82,114.52
35.84,114.33
35.85,114.35
35.87,114.54
35.89,114.30
35.90,114.57
35.92,114.40
35.93,114.64
35.95,114.47
35.97,114.71
35.98,114.49
36.00,114.73
36.01,114.54
36.03,114.78
36.05,114.61
36.06,114.83
36.08,114.64
36.09,114.92
36.11,114.73
36.13,115.02
36.14,114.76
36.16,115.04
36.17,114.88
36.19,115.12
36.21,114.90
36.22,115.16
36.24,115.19
36.25,114.95
36.27,115.14
36.29,114.92
36.30,115.19
36.32,115.07
36.33,115.38
36.35,115.55
36.37,116.26
36.38,116.64
36.40,117.46
36.41,117.60
36.43,117.89
36.45,117.67
36.46,117.67
36.48,117.89
36.49,117.74
36.51,117.34
36.53,117.17
36.54,117.03
36.56,116.45
36.57,116.07
36.59,115.78
36.61,115.14
36.62,115.28
36.64,114.97
36.65,114.95
36.67,115.16
36.69,114.85
36.70,115.07
36.72,114.78
36.73,114.97
36.75,114.92
36.77,114.71
36.78,114.85
36.80,114.61
36.81,114.54
36.83,114.73
36.85,114.57
36.86,114.76
36.88,114.57
36.89,114.78
36.91,114.59
36.93,114.81
36.94,114.54
36.96,114.81
36.97,114.85
36.99,114.57
37.01,114.78
37.02,114.81
37.04,114.57
37.05,114.71
37.07,114.57
37.09,114.78
37.10,114.66
37.12,114.83
37.13,114.61
37.15,114.83
37.17,114.76
37.18,115.52
37.20,115.88
37.21,116.64
37.23,117.36
37.25,117.55
37.26,117.65
37.28,118.05
37.29,117.91
37.31,118.13
37.33,118.05
37.34,117.72
37.36,117.79
37.37,117.58
37.39,117.00
37.41,116.88
37.42,116.45
37.44,115.76
37.47,115.88
37.48,116.33
37.50,116.45
37.52,116.62
37.53,116.67
37.55,116.62
37.56,116.91
37.58,116.81
37.60,117.19
37.61,117.29
37.63,117.22
37.64,117.51
37.66,117.39
37.68,117.67
37.69,117.84
37.71,117.70
37.72,118.05
37.74,117.94
37.76,118.25
37.77,118.32
37.79,118.15
37.80,118.51
37.82,118.32
37.84,118.44
37.85,118.77
37.87,118.60
37.88,118.72
37.90,118.94
37.92,118.84
37.93,119.13
37.95,119.15
37.96,118.96
37.98,119.30
38.00,119.11
38.01,119.13
38.03,119.44
38.04,119.30
38.06,119.61
38.08,119.58
38.09,119.89
38.11,120.28
38.12,120.40
38.14,121.09
38.16,121.11
38.17,121.40
38.19,121.28
38.20,121.54
38.22,121.35
38.24,121.50
38.25,121.40
38.27,121.14
38.28,121.16
38.30,120.97
38.32,120.47
38.33,120.32
38.37,119.94
38.37,119.44
38.38,119.44
38.40,119.08
38.41,119.13
38.43,119.37
38.44,119.18
38.46,119.44
38.48,119.18
38.49,119.44
38.51,119.25
38.53,119.51
38.54,119.37
38.56,119.66
38.57,119.44
38.59,119.63
38.61,119.46
38.62,119.46
38.64,119.54
38.65,119.77
38.67,119.61
38.68,119.85
38.70,119.61
38.72,119.92
38.73,119.94
38.75,119.94
38.77,119.73
38.78,120.01
38.80,119.75
38.81,119.99
38.83,119.85
38.85,120.16
38.86,120.11
38.88,120.16
38.89,120.04
38.91,120.25
38.93,119.94
38.94,120.28
38.96,120.04
38.97,120.25
38.99,120.04
39.00,120.37
39.02,120.54
39.04,120.87
39.05,121.57
39.07,121.97
39.09,122.43
39.10,122.90
39.12,122.71
39.13,122.74
39.15,122.74
39.17,122.57
39.18,122.55
39.20,122.14
39.21,121.93
39.23,121.76
39.25,121.76
39.26,121.33
39.28,120.73
39.29,120.30
39.31,120.25
39.32,119.92
39.34,119.89
39.36,120.06
39.37,119.77
39.39,119.87
39.41,119.66
39.42,119.61
39.44,119.58
39.45,119.75
39.47,119.77
39.49,119.49
39.50,119.68
39.52,119.44
39.53,119.70
39.55,119.70
39.57,119.44
39.58,119.75
39.60,119.42
39.61,119.68
39.63,119.49
39.65,119.66
39.66,119.49
39.68,119.70
39.69,119.54
39.71,119.77
39.71,119.75
39.74,119.56
39.74,119.73
39.77,119.51
39.79,119.75
39.81,119.77
39.81,119.61
39.82,119.77
39.85,119.56
39.87,119.56
39.87,119.82
39.89,119.73
39.90,120.37
39.92,120.64
39.93,121.40
39.95,121.71
39.97,122.31
39.98,122.12
40.00,122.43
40.01,122.12
40.03,122.28
40.05,121.95
40.06,121.76
40.09,122.38
40.11,122.31
40.12,122.52
40.14,122.04
40.16,122.12
40.17,121.76
40.19,122.09
40.20,122.26
40.22,122.14
40.24,122.62
40.25,122.43
40.27,122.88
40.28,122.76
40.30,122.86
40.32,123.19
40.33,123.05
40.35,123.14
40.36,123.36
40.38,123.45
40.40,123.57
40.41,123.43
40.43,123.76
40.44,123.60
40.46,123.67
40.48,123.98
40.49,123.91
40.51,123.91
40.52,124.24
40.54,124.10
40.56,124.17
40.57,124.43
40.59,124.24
40.60,124.58
40.62,124.29
40.64,124.31
40.65,124.70
40.67,124.53
40.69,124.77
40.70,124.58
40.72,124.84
40.73,124.58
40.75,124.91
40.77,124.77
40.78,125.17
40.80,125.32
40.81,125.63
40.83,125.96
40.85,126.03
40.86,126.44
40.88,126.13
40.89,126.35
40.91,126.01
40.92,126.18
40.94,125.87
40.96,125.94
40.97,125.60
40.99,125.60
41.01,125.53
41.02,124.96
41.04,124.98
41.05,124.58
41.07,124.82
41.09,124.65
41.10,124.96
41.12,124.74
41.13,125.03
41.15,124.77
41.17,125.08
41.18,124.82
41.20,124.82
41.21,125.03
41.23,124.79
41.25,124.98
41.26,124.84
41.28,124.98
41.29,124.86
41.31,125.03
41.32,124.89
41.34,125.15
41.36,125.15
41.37,124.94
41.39,125.17
41.41,125.17
41.42,125.03
41.44,125.27
41.45,124.98
41.47,125.25
41.49,125.08
41.50,125.27
41.52,125.05
41.53,125.29
41.55,125.08
41.57,125.34
41.58,125.15
41.60,125.37
41.61,125.17
41.63,125.25
41.65,125.37
41.66,125.13
41.68,125.17
41.69,125.48
41.71,125.39
41.72,126.06
41.74,126.32
41.76,126.73
41.77,127.30
41.79,127.25
41.81,127.49
41.82,127.32
41.84,126.85
41.85,126.82
41.87,126.68
41.89,126.27
41.90,126.32
41.92,125.92
41.93,125.70
41.95,125.80
41.96,125.32
41.98,125.17
42.00,125.37
42.01,125.08
42.03,125.37
42.05,125.08
42.06,125.29
42.08,124.98
42.09,125.20
42.11,124.89
42.11,125.08
42.13,125.08
42.14,124.84
42.16,125.03
42.17,124.70
42.19,124.94
42.21,124.96
42.22,124.70
42.24,124.91
42.25,124.72
42.27,124.91
42.29,124.74
42.30,124.94
42.32,124.94
42.33,124.70
42.35,124.96
42.37,124.74
42.38,124.91
42.40,124.74
42.41,124.67
42.43,124.94
42.45,124.74
42.46,124.96
42.48,124.67
42.49,124.91
42.51,124.74
42.53,124.96
42.54,124.67
42.56,124.91
42.57,124.72
42.59,124.74
42.61,124.96
42.64,125.89
42.65,126.46
42.67,126.89
42.68,127.78
42.70,128.11
42.72,128.61
42.73,128.85
42.75,128.59
42.76,128.71
42.78,128.35
42.80,128.40
42.81,128.30
42.83,128.11
42.84,128.18
42.86,128.45
42.88,128.28
42.89,128.52
42.91,128.57
42.92,128.47
42.94,128.85
42.96,128.97
42.97,128.85
42.99,129.16
43.00,129.07
43.02,128.85
43.04,128.61
43.05,128.90
43.07,128.71
43.08,129.04
43.10,129.16
43.12,129.19
43.13,129.07
43.15,129.36
43.16,129.21
43.18,129.16
43.20,129.50
43.21,129.38
43.23,129.64
43.24,129.50
43.26,129.62
43.29,129.57
43.29,129.86
43.31,129.69
43.33,129.98
43.34,129.81
43.36,130.07
43.37,129.88
43.39,130.12
43.41,129.93
43.42,130.24
43.44,130.00
43.45,130.29
43.47,130.10
43.49,130.34
43.50,130.14
43.52,130.62
43.53,130.67
43.55,131.29
43.57,131.15
43.58,131.24
43.60,131.08
43.61,131.10
43.63,130.72
43.65,130.65
43.66,130.24
43.68,130.38
43.69,130.12
43.71,130.41
43.73,130.14
43.74,130.43
43.76,130.10
43.77,130.38
43.79,130.22
43.81,130.45
43.82,130.22
43.84,130.26
43.85,130.57
43.87,130.31
43.89,130.50
43.90,130.26
43.92,130.50
43.93,130.48
43.95,130.22
43.97,130.38
43.98,130.14
44.00,130.36
44.01,130.19
44.03,130.41
44.05,130.22
44.06,130.38
44.08,130.19
44.09,130.45
44.11,130.24
44.13,130.43
44.14,130.24
44.16,130.41
44.17,130.24
44.19,130.50
44.20,130.26
44.22,130.45
44.24,130.26
44.25,130.26
44.27,130.29
44.29,130.48
44.30,130.50
44.32,130.22
44.33,130.48
44.35,130.29
44.37,130.53
44.38,130.38
44.40,130.91
44.41,131.10
44.43,131.65
44.45,131.63
44.46,131.94
44.48,131.86
44.49,131.46
44.51,131.24
44.53,131.10
44.54,130.81
44.56,130.53
44.57,130.69
44.59,130.48
44.60,130.65
44.62,130.50
44.62,130.19
44.65,130.43
44.67,130.17
44.69,130.48
44.69,130.19
44.72,130.41
44.73,130.10
44.75,130.36
44.77,130.05
44.78,130.22
44.80,130.00
44.81,130.19
44.83,129.95
44.85,130.19
44.86,129.88
44.86,130.14
44.89,129.91
44.91,130.12
44.93,129.88
44.94,130.10
44.96,129.88
44.97,130.12
44.99,129.86
45.00,130.10
45.02,129.93
45.04,129.91
45.05,130.12
45.07,129.88
45.09,130.12
45.10,129.86
45.12,129.88
45.13,130.12
45.15,129.91
45.15,130.14
45.18,129.88
45.18,130.12
45.21,129.86
45.23,130.17
