Time (s),Pressure (mmHg)
28.06,99.44
28.07,99.30
28.09,98.99
28.11,98.82
28.12,98.94
28.14,98.89
28.15,98.63
28.17,98.63
28.19,98.80
28.20,98.63
28.22,98.89
28.23,98.70
28.25,98.96
28.27,98.84
28.28,99.01
28.30,98.84
28.31,99.08
28.33,98.96
28.35,99.23
28.36,98.96
28.38,99.20
28.39,99.06
28.41,99.13
28.43,99.30
28.44,99.20
28.46,99.39
28.47,99.23
28.49,99.49
28.51,99.49
28.52,100.33
28.54,101.07
28.55,102.17
28.57,103.10
28.59,103.31
28.60,103.69
28.62,104.03
28.63,103.74
28.65,103.65
28.67,103.77
28.68,103.65
28.70,103.19
28.71,103.00
28.73,102.95
28.75,102.60
28.76,102.09
28.78,101.81
28.80,101.23
28.81,100.97
28.83,100.95
28.84,100.61
28.86,100.44
28.88,100.44
28.89,100.35
28.91,99.99
28.92,99.87
28.94,99.70
28.95,99.75
28.97,99.56
28.99,99.44
29.00,98.99
29.02,99.06
29.03,98.96
29.05,98.61
29.07,98.72
29.08,98.53
29.10,98.49
29.11,98.75
29.13,98.51
29.15,98.70
29.16,98.53
29.18,98.75
29.20,98.51
29.21,98.72
29.23,98.53
29.24,98.70
29.26,98.53
29.27,98.77
29.29,98.61
29.31,98.84
29.32,98.84
29.34,98.63
29.35,98.84
29.37,98.92
29.39,98.68
29.40,98.96
29.42,98.96
29.44,99.82
29.45,100.47
29.47,101.62
29.48,102.43
29.50,102.62
29.52,103.05
29.53,103.19
29.55,103.43
29.56,103.36
29.58,103.22
29.60,103.03
29.61,102.79
29.63,102.45
29.64,101.93
29.66,101.66
29.68,101.19
29.69,100.56
29.71,100.47
29.72,100.28
29.75,99.90
29.75,100.66
29.77,101.19
29.79,101.31
29.80,101.16
29.82,101.23
29.83,101.45
29.85,101.31
29.87,101.52
29.88,101.45
29.90,101.64
29.91,101.59
29.93,101.83
29.95,101.71
29.96,102.07
29.98,101.97
29.99,102.38
30.01,102.45
30.03,102.43
30.04,102.79
30.06,102.71
30.07,102.86
30.09,103.22
30.11,103.17
30.12,103.26
30.14,103.53
30.15,103.60
30.17,103.77
30.19,103.55
30.20,103.84
30.22,103.96
30.23,103.79
30.25,104.15
30.27,104.32
30.28,105.03
30.30,105.53
30.31,106.44
30.33,106.30
30.35,106.85
30.36,106.90
30.38,107.23
30.40,107.21
30.41,106.90
30.43,106.80
30.44,106.82
30.46,106.63
30.47,106.23
30.49,105.92
30.51,105.68
30.52,105.32
30.54,104.70
30.56,104.51
30.57,104.60
30.59,104.20
30.60,104.39
30.62,104.34
30.63,104.10
30.65,104.27
30.67,104.27
30.68,103.96
30.70,104.17
30.72,103.93
30.73,103.84
30.75,103.81
30.76,103.86
30.78,104.15
30.79,103.93
30.81,104.20
30.83,104.05
30.84,104.29
30.86,104.22
30.88,104.43
30.89,104.51
30.91,104.58
30.92,104.39
30.94,104.67
30.95,104.48
30.97,104.55
30.99,104.82
31.00,104.79
31.02,104.60
31.03,104.84
31.05,104.63
31.07,104.84
31.08,104.70
31.10,104.94
31.11,104.75
31.13,105.06
31.15,105.18
31.16,105.46
31.18,106.44
31.19,107.11
31.21,107.92
31.23,108.59
31.24,108.42
31.26,108.31
31.28,108.23
31.29,108.47
31.31,108.35
31.32,108.09
31.34,107.95
31.36,107.95
31.37,107.76
31.39,107.18
31.40,106.85
31.42,106.61
31.44,106.30
31.45,105.84
31.47,105.58
31.48,105.63
31.50,105.27
31.52,105.32
31.53,104.96
31.55,104.84
31.56,104.86
31.58,104.70
31.60,104.29
31.61,104.34
31.63,104.20
31.64,103.89
31.66,104.03
31.68,103.81
31.69,103.98
31.71,103.98
31.72,103.74
31.74,104.08
31.76,103.86
31.77,104.05
31.79,103.86
31.80,103.96
31.82,104.20
31.84,104.22
31.85,104.03
31.87,104.29
31.88,104.10
31.90,104.34
31.92,104.05
31.93,104.36
31.95,104.15
31.96,104.43
31.98,104.17
32.00,104.43
32.01,104.27
32.03,104.46
32.04,104.32
32.06,104.63
32.08,105.15
32.09,105.61
32.11,106.80
32.12,107.47
32.14,108.23
32.16,108.59
32.17,108.71
32.19,108.95
32.20,108.66
32.22,108.64
32.24,108.69
32.25,108.31
32.27,108.38
32.28,107.90
32.30,107.61
32.32,107.09
32.33,106.78
32.35,106.66
32.36,106.35
32.38,106.06
32.40,105.63
32.41,105.39
32.43,105.49
32.44,105.39
32.46,105.18
32.48,104.98
32.49,104.86
32.51,104.70
32.52,104.51
32.54,104.32
32.56,104.17
32.57,103.81
32.59,103.74
32.60,103.67
32.62,103.86
32.64,103.65
32.65,103.86
32.67,103.89
32.68,103.57
32.70,103.57
32.72,103.81
32.73,103.60
32.75,103.79
32.76,103.84
32.78,103.62
32.80,103.91
32.81,103.67
32.83,103.86
32.84,103.67
32.86,103.93
32.88,103.93
32.89,103.96
32.91,103.74
32.92,103.77
32.94,104.03
32.96,103.84
32.97,104.17
32.99,104.53
33.00,105.03
33.02,106.23
33.04,107.13
33.05,107.73
33.07,107.92
33.08,108.28
33.10,108.28
33.12,108.28
33.13,108.21
33.15,108.35
33.16,108.19
33.18,107.99
33.20,107.73
33.21,107.33
33.23,106.68
33.24,106.27
33.26,106.16
33.28,105.68
33.31,105.65
33.31,106.42
33.32,106.35
33.34,106.56
33.35,106.59
33.37,106.61
33.39,106.35
33.40,106.63
33.42,106.44
33.43,106.75
33.45,106.49
33.47,106.80
33.48,106.75
33.50,107.06
33.51,107.23
33.53,107.11
33.55,107.40
33.56,107.30
33.58,107.45
33.59,107.85
33.61,107.73
33.63,108.07
33.64,107.97
33.66,108.26
33.67,108.35
33.69,108.42
33.71,108.31
33.72,108.54
33.74,108.40
33.75,108.74
33.77,108.54
33.79,108.88
33.80,108.74
33.82,109.09
33.83,109.24
33.85,109.88
33.87,110.89
33.88,111.60
33.90,111.84
33.91,111.70
33.93,111.79
33.95,112.13
33.96,112.06
33.98,111.77
33.99,111.89
34.01,111.82
34.03,111.60
34.04,111.15
34.06,110.98
34.07,110.55
34.09,109.83
34.11,109.79
34.12,109.57
34.14,109.14
34.15,109.28
34.17,109.24
34.19,108.88
34.20,109.12
34.22,108.81
34.23,109.00
34.25,108.71
34.27,108.93
34.28,108.71
34.30,109.02
34.31,108.76
34.33,109.09
34.35,108.86
34.36,109.14
34.38,109.21
34.39,109.00
34.41,109.33
34.43,109.12
34.44,109.19
34.46,109.43
34.48,109.28
34.49,109.31
34.51,109.62
34.52,109.36
34.54,109.69
34.55,109.40
34.57,109.74
34.59,109.48
34.60,109.76
34.62,109.60
34.63,109.81
34.65,109.62
34.67,109.88
34.68,109.72
34.70,110.12
34.72,110.29
34.73,111.29
34.75,111.96
34.76,112.70
34.78,113.37
34.80,113.49
34.81,113.90
34.83,113.90
34.84,113.30
34.86,113.42
34.87,113.32
34.89,112.92
34.91,112.89
34.92,112.65
34.94,112.06
34.96,111.94
34.97,111.36
34.99,111.01
35.00,110.93
35.02,110.46
35.03,110.24
35.05,110.26
35.07,110.17
35.08,109.72
35.10,109.69
35.12,109.60
35.13,109.14
35.15,109.26
35.16,108.97
35.18,109.09
35.19,109.02
35.21,108.86
35.23,109.00
35.24,108.74
35.26,109.00
35.27,108.76
35.29,108.78
35.31,109.09
35.32,108.88
35.34,109.17
35.35,109.00
35.37,108.97
35.39,109.19
35.40,109.00
35.42,108.97
35.43,109.31
35.45,109.09
35.47,109.36
35.48,109.12
35.50,109.24
35.51,109.45
35.53,109.19
35.55,109.45
35.56,109.45
35.58,109.21
35.59,109.50
35.61,109.43
35.63,109.95
35.64,110.31
35.66,111.27
35.67,112.27
35.69,112.77
35.71,113.13
35.72,113.71
35.74,113.68
35.76,113.71
35.77,113.87
35.79,113.82
35.80,113.44
35.82,113.28
35.83,113.01
35.85,112.87
35.87,112.53
35.88,111.84
35.90,111.75
35.91,111.10
35.93,111.08
35.95,110.86
35.96,110.43
35.98,110.29
36.00,110.10
36.01,109.91
36.03,109.79
36.04,109.55
36.06,109.64
36.07,109.50
36.09,109.12
36.11,109.24
36.12,108.93
36.14,108.83
36.16,109.02
36.17,108.76
36.19,108.71
36.20,108.95
36.22,108.69
36.24,108.88
36.25,108.64
36.27,108.93
36.28,108.74
36.30,108.95
36.32,108.69
36.33,108.97
36.35,108.69
36.36,108.97
36.38,108.69
36.40,108.95
36.41,108.76
36.43,108.95
36.44,108.78
36.46,108.97
36.48,108.97
36.49,108.78
36.51,109.02
36.52,109.14
36.54,109.28
36.56,110.10
36.57,110.91
36.59,111.46
36.60,112.20
36.62,112.58
36.64,113.13
36.65,113.37
36.67,113.11
36.68,113.11
36.70,113.18
36.72,112.87
36.73,112.65
36.75,112.63
36.76,112.08
36.78,111.84
36.80,111.17
36.81,110.96
36.83,110.46
36.84,110.24
36.87,110.29
36.87,110.96
36.89,110.93
36.91,111.17
36.92,111.03
36.94,111.05
36.95,111.15
36.97,111.51
36.99,111.39
37.00,111.67
37.02,111.87
37.03,111.75
37.05,112.08
37.07,111.96
37.08,112.34
37.10,112.46
37.11,112.37
37.13,112.73
37.15,112.58
37.16,112.73
37.18,113.01
37.19,112.89
37.21,113.30
37.23,113.08
37.24,113.42
37.26,113.30
37.27,113.59
37.29,113.44
37.31,113.73
37.32,113.59
37.34,113.87
37.35,113.78
37.37,114.16
37.39,114.30
37.40,115.23
37.42,115.93
37.44,116.36
37.45,117.10
37.47,116.45
37.48,116.74
37.50,116.60
37.52,116.81
37.53,116.48
37.55,116.40
37.56,116.48
37.58,116.31
37.59,115.81
37.61,115.66
37.63,115.21
37.64,114.57
37.66,114.54
37.68,114.06
37.69,114.16
37.71,113.90
37.72,114.09
37.74,114.06
37.75,114.09
37.77,114.04
37.79,113.85
37.80,114.06
37.82,113.90
37.83,114.16
37.85,113.94
37.87,114.28
37.88,114.33
37.90,114.16
37.92,114.37
37.93,114.21
37.95,114.30
37.96,114.49
37.98,114.33
37.99,114.54
38.01,114.37
38.03,114.66
38.04,114.68
38.06,114.71
38.08,114.76
38.09,114.57
38.11,114.78
38.12,114.54
38.14,114.78
38.16,114.85
38.17,114.64
38.19,114.95
38.20,114.76
38.22,114.71
38.24,115.04
38.25,114.85
38.27,115.43
38.28,116.07
38.30,116.50
38.31,117.36
38.33,118.08
38.35,118.32
38.36,118.27
38.38,118.48
38.40,118.34
38.41,118.17
38.43,118.08
38.44,117.98
38.46,117.53
38.47,117.38
38.49,117.29
38.51,116.91
38.52,116.17
38.54,115.71
38.55,115.59
38.57,115.23
38.59,114.76
38.60,114.59
38.62,114.78
38.64,114.45
38.65,114.35
38.67,114.45
38.68,114.18
38.70,114.16
38.72,114.35
38.73,114.11
38.75,114.30
38.76,114.06
38.78,114.25
38.80,114.28
38.81,114.09
38.83,114.37
38.84,114.16
38.86,114.16
38.88,114.40
38.89,114.18
38.91,114.40
38.92,114.21
38.94,114.47
38.96,114.23
38.97,114.49
38.99,114.47
39.00,114.49
39.02,114.49
39.04,114.28
39.05,114.52
39.07,114.30
39.08,114.61
39.10,114.35
39.12,114.40
39.13,114.57
39.15,114.37
39.16,114.68
39.18,114.64
39.20,115.35
39.21,116.00
39.23,116.55
39.24,117.43
39.26,117.62
39.28,118.15
39.29,118.24
39.31,118.22
39.32,118.39
39.34,118.03
39.36,117.91
39.37,117.96
39.39,117.53
39.40,117.46
39.42,116.88
39.44,116.40
39.45,116.12
39.47,115.69
39.48,115.14
39.50,115.23
39.52,114.95
39.53,115.14
39.55,115.02
39.56,114.85
39.58,114.49
39.60,114.61
39.61,114.57
39.63,114.30
39.64,114.45
39.66,114.42
39.68,114.14
39.69,114.30
39.71,114.04
39.72,114.23
39.74,114.02
39.76,114.21
39.77,113.94
39.79,114.21
39.80,113.97
39.82,114.16
39.84,114.02
39.85,114.21
39.87,114.02
39.88,114.28
39.90,113.97
39.92,114.25
39.93,114.02
39.95,114.23
39.96,114.04
39.98,114.28
40.00,114.30
40.01,114.06
40.03,114.28
40.04,114.18
40.06,114.66
40.08,114.80
40.09,115.74
40.11,116.21
40.12,117.10
40.14,117.17
40.16,117.62
40.17,117.58
40.19,117.84
40.20,117.60
40.22,117.65
40.24,117.19
40.25,116.95
40.27,116.91
40.28,116.29
40.30,115.88
40.32,115.66
40.33,115.26
40.35,115.11
40.36,114.85
40.38,114.95
40.40,114.90
40.43,114.88
40.43,115.43
40.44,115.76
40.46,116.14
40.47,116.02
40.49,116.43
40.51,116.38
40.52,116.72
40.54,116.67
40.56,116.98
40.57,116.95
40.59,117.29
40.60,117.41
40.62,117.36
40.63,117.65
40.65,117.60
40.67,117.69
40.68,118.05
40.70,117.91
40.72,118.29
40.73,118.10
40.75,118.20
40.76,118.56
40.78,118.46
40.80,118.70
40.81,118.53
40.83,118.89
40.84,118.72
40.86,118.99
40.88,118.82
40.89,119.15
40.91,119.27
40.92,119.96
40.94,120.51
40.96,121.33
40.97,121.64
40.99,120.94
41.00,121.14
41.02,120.87
41.03,121.14
41.05,120.87
41.07,120.92
41.08,120.56
41.10,120.54
41.12,120.37
41.13,119.89
41.15,119.73
41.16,119.25
41.18,119.32
41.19,119.27
41.21,119.13
41.23,119.42
41.24,119.46
41.26,119.27
41.28,119.51
41.29,119.25
41.31,119.46
41.32,119.32
41.34,119.58
41.36,119.34
41.37,119.61
41.39,119.34
41.40,119.63
41.42,119.51
41.44,119.65
41.45,119.68
41.47,119.68
41.48,119.56
41.50,119.85
41.52,119.65
41.53,119.87
41.55,119.68
41.56,119.99
41.58,119.82
41.60,120.01
41.61,119.80
41.63,120.04
41.64,119.85
41.66,120.11
41.68,120.16
41.69,119.87
41.71,120.16
41.72,119.89
41.74,120.13
41.76,120.16
41.77,120.08
41.79,120.73
41.80,121.40
41.82,122.07
41.84,122.45
41.85,122.93
41.87,122.90
41.88,122.83
41.90,123.09
41.92,122.71
41.93,122.81
41.95,122.31
41.96,122.31
41.98,121.95
42.00,121.49
42.01,121.28
42.03,120.68
42.04,120.51
42.06,120.23
42.08,119.92
42.09,120.11
42.11,119.82
42.12,119.80
42.14,120.01
42.16,119.73
42.17,119.92
42.19,119.73
42.20,119.61
42.22,119.77
42.24,119.51
42.25,119.70
42.27,119.51
42.28,119.46
42.30,119.65
42.32,119.44
42.33,119.65
42.35,119.42
42.36,119.65
42.38,119.46
42.40,119.68
42.41,119.53
42.43,119.73
42.44,119.75
42.46,119.49
42.48,119.70
42.49,119.46
42.51,119.73
42.52,119.44
42.54,119.70
42.56,119.68
42.57,119.49
42.59,119.51
42.60,119.77
42.62,119.58
42.64,119.77
42.65,119.85
42.67,119.85
42.68,120.66
42.70,121.09
42.72,122.07
42.73,122.26
42.75,122.62
42.76,122.64
42.78,122.35
42.80,122.50
42.81,122.45
42.83,122.00
42.84,121.73
42.86,121.45
42.88,121.11
42.89,120.78
42.91,120.68
42.92,120.30
42.94,120.20
42.96,119.87
42.97,120.06
42.99,119.82
43.00,119.99
43.02,119.87
43.04,119.65
43.05,119.80
43.07,119.51
43.08,119.73
43.10,119.68
43.12,119.39
43.13,119.53
43.15,119.49
43.16,119.27
43.18,119.51
43.20,119.25
43.21,119.51
43.23,119.22
43.24,119.39
43.26,119.20
43.28,119.49
43.29,119.22
43.31,119.51
43.32,119.32
43.34,119.30
43.36,119.27
43.37,119.53
43.39,119.51
43.40,119.25
43.42,119.53
43.44,119.32
43.45,119.53
43.47,119.49
43.48,120.16
43.50,120.85
43.52,121.30
43.53,121.83
43.55,122.38
43.56,122.47
43.58,122.23
43.60,122.19
43.61,122.28
43.63,121.95
43.64,121.73
43.66,121.73
43.68,121.47
43.69,120.87
43.71,120.49
43.72,120.30
43.74,120.13
43.76,119.85
43.77,120.04
43.79,120.04
43.80,119.73
43.82,119.85
43.84,119.85
43.85,119.80
43.87,119.46
43.88,119.63
43.90,119.61
43.92,119.30
43.95,119.51
43.95,120.18
43.96,120.66
43.98,120.78
43.99,121.16
44.01,121.40
44.03,121.37
44.04,121.78
44.06,122.00
44.07,121.97
44.09,122.33
44.11,122.55
44.12,122.38
44.14,122.81
44.15,122.88
44.17,122.78
44.19,123.17
44.20,123.29
44.22,123.12
44.23,123.50
44.25,123.36
44.27,123.45
44.28,123.86
44.30,123.91
44.31,124.50
44.33,125.32
44.35,125.63
44.36,126.27
44.38,125.79
44.39,125.91
44.41,125.65
44.43,125.84
44.44,125.58
44.46,125.75
44.47,125.63
44.49,125.36
44.51,125.39
44.52,124.93
44.54,124.91
44.55,124.38
44.57,124.41
44.59,124.00
44.60,124.03
44.62,124.29
44.63,124.19
44.65,124.43
44.67,124.19
44.68,124.50
44.70,124.24
44.71,124.50
44.73,124.31
44.75,124.53
44.76,124.43
44.78,124.58
44.80,124.34
44.81,124.62
44.83,124.72
44.84,124.53
44.86,124.74
44.88,124.53
44.89,124.81
44.91,124.62
44.92,124.93
44.94,124.70
44.95,125.01
44.97,125.01
44.99,124.79
45.00,125.13
45.02,124.86
45.03,124.93
45.05,125.15
45.07,124.89
45.08,125.22
45.10,124.93
45.11,124.93
45.13,125.22
45.15,125.03
45.16,125.48
45.18,125.75
45.20,126.70
45.21,127.32
45.23,127.59
45.24,128.02
45.26,127.80
45.27,127.32
45.29,127.51
45.31,127.54
45.32,127.25
45.34,127.16
45.36,127.20
45.37,126.75
45.39,126.44
45.40,126.20
45.42,125.53
45.43,125.41
45.45,124.93
45.47,124.86
45.48,124.96
45.50,124.79
45.51,124.96
45.53,124.91
45.55,124.67
45.56,124.86
45.58,124.55
45.60,124.74
45.61,124.81
45.63,124.50
45.64,124.48
45.66,124.72
45.67,124.41
45.69,124.62
45.71,124.41
45.72,124.46
45.74,124.70
45.76,124.55
45.77,124.70
45.79,124.50
45.80,124.70
45.82,124.50
45.84,124.74
45.85,124.55
45.87,124.55
45.88,124.74
45.90,124.58
45.91,124.81
45.93,124.62
45.95,124.58
45.96,124.81
45.98,124.62
46.00,124.84
46.01,124.86
46.03,124.65
46.04,124.93
46.06,124.96
46.08,125.72
46.09,126.32
46.11,126.77
46.12,127.54
46.14,127.83
46.16,127.63
46.17,127.61
46.19,127.80
46.20,127.78
46.22,127.37
46.24,127.30
46.25,127.28
46.27,126.77
46.28,126.46
46.30,126.27
46.32,125.94
46.33,125.32
46.35,125.20
46.36,125.36
46.38,125.08
46.40,125.05
46.41,125.15
46.43,124.93
46.44,124.84
46.46,124.98
46.47,124.67
46.49,124.84
46.51,124.74
46.52,124.50
46.54,124.65
46.56,124.60
46.57,124.31
46.59,124.55
46.60,124.24
46.62,124.29
46.64,124.50
46.65,124.27
46.67,124.27
46.68,124.50
46.70,124.27
46.72,124.24
46.73,124.41
46.75,124.24
46.76,124.53
46.78,124.55
46.80,124.19
46.81,124.46
46.83,124.41
46.84,124.24
46.86,124.50
46.88,124.24
46.89,124.50
46.91,124.31
46.92,124.77
46.94,125.08
46.96,125.68
46.97,126.51
46.99,126.87
47.00,127.18
47.02,127.44
47.04,127.20
47.05,127.40
47.07,127.32
47.08,126.87
47.10,126.73
47.12,126.75
47.13,126.51
47.15,125.89
47.16,125.51
47.18,125.46
47.20,124.98
47.21,125.10
47.23,125.03
47.24,124.79
47.26,124.77
47.28,124.70
47.29,124.67
47.31,124.62
47.34,124.77
47.34,125.36
47.35,125.96
47.37,125.84
47.39,126.25
47.40,126.18
47.42,126.61
47.44,126.80
47.45,126.75
47.47,127.11
47.48,127.06
47.50,127.16
47.51,127.54
47.53,127.42
47.55,127.83
47.56,127.87
47.58,127.83
47.60,128.16
47.61,128.26
47.63,128.14
47.64,128.52
47.66,128.40
47.68,128.71
47.69,128.57
47.71,128.88
47.72,128.73
47.74,128.80
47.75,129.09
47.77,128.90
47.79,129.23
47.80,129.19
47.82,129.83
47.84,130.26
47.85,130.98
47.87,131.03
47.88,130.88
47.90,130.79
47.92,130.96
47.93,130.67
47.95,130.76
47.96,130.48
47.98,130.43
47.99,130.55
48.01,130.19
48.03,130.24
48.04,129.81
48.06,129.71
48.08,129.40
48.09,129.50
48.11,129.33
48.12,129.62
48.14,129.40
48.15,129.66
48.17,129.52
48.19,129.76
48.20,129.78
48.22,129.62
48.24,129.81
48.25,129.83
48.27,129.64
48.28,129.81
48.30,129.64
48.31,129.86
48.33,129.62
48.35,129.88
48.36,129.69
48.38,129.95
48.40,130.05
48.41,130.05
48.43,129.98
48.44,130.02
48.46,129.83
48.48,129.83
48.49,130.14
48.51,130.09
48.52,129.88
48.54,130.21
48.55,129.95
48.57,130.19
48.59,129.95
48.60,130.21
48.62,129.98
48.64,130.17
48.65,129.98
48.67,130.19
48.68,130.00
48.70,130.31
48.72,130.12
48.73,130.53
48.75,130.69
48.76,131.48
48.78,131.70
48.80,132.29
48.81,132.29
48.83,132.53
48.84,132.39
48.86,131.91
48.88,131.96
48.89,131.77
48.91,131.41
48.92,131.19
48.94,131.27
48.96,131.05
48.97,130.60
48.99,130.60
49.00,130.45
49.02,130.14
49.04,130.38
49.05,130.12
49.07,130.38
49.08,130.12
49.10,130.29
49.12,129.95
49.13,130.17
49.15,130.19
49.16,129.88
49.18,130.05
49.20,130.00
49.21,129.76
49.23,129.95
49.24,129.90
49.26,129.66
49.28,129.66
49.29,129.69
49.31,129.83
49.32,129.66
49.34,129.86
49.36,129.88
49.37,129.64
49.39,129.88
49.40,129.69
49.42,129.66
49.44,129.90
49.45,129.64
49.47,129.90
49.48,129.66
49.50,129.88
49.52,129.66
49.53,129.90
49.55,129.83
49.56,129.64
49.58,129.95
49.60,129.69
49.61,129.74
49.63,129.98
49.64,129.83
49.66,130.24
49.68,131.00
49.69,131.29
49.71,131.86
49.72,131.86
49.74,132.13
49.76,131.77
49.77,131.48
49.79,131.39
49.80,130.84
49.82,130.55
49.84,130.60
49.85,130.57
49.87,130.24
49.88,130.43
49.90,130.21
49.92,129.93
49.93,130.12
49.95,130.19
49.96,129.98
49.98,129.95
50.00,130.17
50.01,129.90
50.03,129.88
50.04,129.93
50.06,129.64
50.08,129.86
50.09,129.57
50.11,129.71
50.12,129.71
50.14,129.50
50.16,129.64
50.17,129.50
50.19,129.74
50.20,129.52
50.22,129.74
50.24,129.50
50.25,129.71
50.27,129.50
50.28,129.71
50.30,129.47
50.32,129.78
50.33,129.55
50.35,129.52
50.36,129.74
50.38,129.55
50.40,129.69
50.41,129.50
50.43,129.78
50.44,129.50
50.46,129.71
50.48,129.59
50.49,130.02
50.51,130.19
50.52,130.86
50.54,131.19
50.56,131.77
50.57,131.72
50.59,132.03
50.60,131.60
50.62,131.58
50.64,131.00
50.65,130.96
50.67,130.67
50.68,130.31
50.70,130.43
50.72,130.36
50.73,129.95
50.75,130.09
50.76,129.81
50.78,130.07
50.80,129.83
50.81,130.09
