Time (s),Pressure (mmHg)
28.06,103.95
28.07,103.59
28.09,103.57
28.10,103.09
28.12,103.00
28.14,102.26
28.15,101.85
28.17,101.68
28.18,101.23
28.21,101.11
28.23,101.64
28.25,101.78
28.26,102.02
28.28,102.07
28.31,101.92
28.31,102.19
28.33,102.21
28.34,102.04
28.36,102.23
28.37,101.95
28.39,101.95
28.41,102.26
28.42,102.07
28.44,102.30
28.45,102.45
28.47,102.28
28.49,102.62
28.50,102.52
28.52,102.69
28.54,103.00
28.55,102.90
28.57,103.21
28.58,103.19
28.60,103.28
28.62,103.59
28.63,103.45
28.65,103.55
28.66,103.88
28.68,103.71
28.69,103.98
28.71,104.05
28.73,103.93
28.74,104.29
28.76,104.60
28.78,105.63
28.79,106.29
28.81,107.23
28.82,107.25
28.84,107.47
28.85,107.20
28.87,107.11
28.89,107.23
28.90,106.82
28.92,106.70
28.93,106.80
28.95,106.53
28.97,106.25
28.98,105.89
29.00,105.22
29.02,105.00
29.03,104.53
29.05,104.57
29.06,104.41
29.08,104.14
29.09,104.34
29.11,104.10
29.13,104.24
29.14,103.98
29.16,104.05
29.18,104.10
29.19,103.83
29.21,103.95
29.22,103.71
29.24,103.74
29.25,103.93
29.27,103.67
29.29,104.02
29.30,103.83
29.32,104.12
29.34,103.95
29.34,104.19
29.35,104.29
29.37,104.17
29.38,104.50
29.42,104.31
29.42,104.65
29.43,104.41
29.45,104.72
29.46,104.50
29.48,104.79
29.50,104.62
29.51,104.84
29.53,104.69
29.54,104.86
29.56,104.69
29.58,104.98
29.59,104.91
29.61,105.29
29.62,105.72
29.64,106.87
29.66,107.75
29.67,108.59
29.69,108.92
29.70,108.95
29.72,109.07
29.74,109.23
29.75,109.11
29.77,108.80
29.78,108.35
29.80,108.06
29.82,107.97
29.83,107.75
29.85,107.30
29.86,106.89
29.88,106.22
29.90,105.89
29.91,105.60
29.93,105.31
29.94,105.39
29.96,105.22
29.98,104.84
29.99,104.69
30.01,104.74
30.02,104.60
30.04,104.24
30.06,104.24
30.07,103.98
30.09,104.10
30.10,103.71
30.12,103.91
30.14,103.69
30.15,103.67
30.17,103.88
30.18,103.71
30.20,103.98
30.22,103.76
30.23,104.12
30.25,103.88
30.26,104.14
30.28,103.93
30.30,104.22
30.31,104.26
30.33,104.07
30.34,104.31
30.36,104.07
30.38,104.07
30.39,104.36
30.41,104.17
30.42,104.45
30.44,104.22
30.46,104.50
30.47,104.19
30.49,104.55
30.50,104.34
30.52,104.93
30.54,105.60
30.55,106.37
30.57,107.44
30.58,108.35
30.60,108.76
30.62,108.78
30.63,109.26
30.65,109.02
30.66,109.09
30.68,108.71
30.70,108.76
30.71,108.37
30.73,108.30
30.74,107.70
30.76,107.49
30.79,107.20
30.81,107.42
30.82,107.27
30.84,106.92
30.86,107.13
30.87,106.92
30.89,107.15
30.90,106.92
30.92,107.13
30.93,106.96
30.95,107.01
30.97,107.27
30.98,107.30
31.00,107.20
31.02,107.39
31.03,107.49
31.05,107.35
31.06,107.75
31.08,107.85
31.09,107.73
31.11,108.04
31.13,108.09
31.14,108.04
31.16,108.13
31.17,108.52
31.19,108.37
31.21,108.66
31.22,108.56
31.24,108.83
31.25,108.90
31.27,108.73
31.29,109.07
31.30,108.90
31.32,109.21
31.34,108.95
31.35,109.23
31.37,109.33
31.38,109.09
31.40,109.47
31.41,109.40
31.43,109.76
31.45,110.62
31.46,111.12
31.48,112.05
31.50,112.17
31.51,112.24
31.53,112.20
31.54,111.93
31.54,112.12
31.56,111.74
31.58,111.50
31.59,111.50
31.62,111.29
31.64,110.67
31.64,110.28
31.66,110.14
31.67,109.52
31.69,109.16
31.70,109.28
31.72,109.04
31.74,109.21
31.75,108.95
31.77,108.99
31.78,108.99
31.80,109.26
31.82,109.11
31.83,109.33
31.85,109.38
31.86,109.14
31.88,109.35
31.90,109.42
31.91,109.23
31.93,109.47
31.94,109.26
31.96,109.47
31.98,109.35
31.99,109.66
32.01,109.50
32.02,109.71
32.04,109.54
32.06,109.76
32.07,109.81
32.09,109.66
32.10,109.93
32.12,109.71
32.14,109.95
32.15,109.73
32.17,109.95
32.18,109.81
32.20,110.02
32.22,109.85
32.25,110.24
32.25,110.64
32.28,111.34
32.28,112.39
32.31,112.79
32.31,113.15
32.34,113.49
32.36,113.56
32.38,113.39
32.39,113.27
32.41,113.34
32.42,113.06
32.44,112.55
32.46,112.24
32.47,112.05
32.49,111.62
32.50,110.88
32.50,110.40
32.52,110.05
32.54,110.09
32.55,109.93
32.57,109.57
32.58,109.81
32.60,109.52
32.62,109.47
32.63,109.66
32.65,109.35
32.66,109.62
32.68,109.31
32.70,109.45
32.71,109.42
32.73,109.40
32.74,109.19
32.76,109.33
32.78,109.16
32.79,109.35
32.81,109.35
32.82,109.14
32.84,109.19
32.86,109.42
32.87,109.47
32.89,109.26
32.90,109.31
32.92,109.35
32.94,109.59
32.95,109.45
32.97,109.62
32.98,109.42
33.00,109.66
33.02,109.64
33.03,109.45
33.05,109.73
33.06,109.76
33.08,110.60
33.10,111.26
33.11,112.05
33.13,113.06
33.14,113.56
33.16,113.75
33.18,113.72
33.19,113.80
33.21,113.96
33.22,113.58
33.24,113.51
33.26,113.37
33.27,112.86
33.29,112.79
33.30,112.10
33.32,111.89
33.34,111.38
33.35,110.79
33.37,110.79
33.38,110.48
33.40,110.09
33.42,109.93
33.43,109.78
33.46,110.60
33.48,110.81
33.50,111.17
33.51,110.95
33.53,111.24
33.54,111.22
33.56,111.60
33.58,111.38
33.59,111.72
33.61,111.60
33.62,112.05
33.64,112.17
33.66,112.03
33.67,112.41
33.69,112.34
33.70,112.67
33.72,112.63
33.74,112.67
33.75,113.08
33.77,112.86
33.78,113.22
33.80,113.39
33.82,113.18
33.83,113.53
33.85,113.34
33.85,113.65
33.86,113.51
33.90,113.61
33.90,113.94
33.93,113.80
33.94,114.30
33.96,114.75
33.98,115.30
33.99,116.23
34.01,116.64
34.02,116.81
34.04,116.78
34.06,116.52
34.07,116.74
34.09,116.76
34.10,116.40
34.12,116.45
34.14,116.09
34.15,116.04
34.17,115.83
34.18,115.18
34.20,115.04
34.22,114.42
34.23,114.13
34.25,114.13
34.26,113.82
34.28,113.87
34.30,113.72
34.31,113.96
34.33,113.99
34.34,113.72
34.36,113.75
34.38,113.99
34.39,113.82
34.41,114.06
34.42,113.89
34.44,114.13
34.46,113.96
34.47,114.25
34.49,114.06
34.50,114.11
34.52,114.35
34.54,114.20
34.55,114.25
34.57,114.27
34.58,114.37
34.60,114.42
34.62,114.75
34.63,114.68
34.65,114.56
34.66,114.85
34.68,114.66
34.70,114.85
34.71,114.70
34.73,114.99
34.74,114.94
34.76,114.73
34.77,115.02
34.79,114.87
34.81,115.18
34.82,115.59
34.83,116.11
34.84,117.12
34.86,117.88
34.87,118.41
34.89,118.50
34.90,118.58
34.92,118.38
34.94,118.05
34.95,117.83
34.97,117.64
34.98,117.72
35.00,117.24
35.02,117.14
35.03,116.76
35.05,116.07
35.06,115.90
35.08,115.40
35.10,114.94
35.11,114.97
35.13,114.90
35.14,114.56
35.16,114.70
35.18,114.44
35.19,114.59
35.21,114.32
35.22,114.51
35.24,114.23
35.26,114.44
35.27,114.13
35.29,114.39
35.30,114.35
35.32,114.13
35.34,114.37
35.35,114.16
35.37,114.47
35.38,114.39
35.40,114.23
35.42,114.54
35.43,114.32
35.45,114.61
35.46,114.35
35.48,114.63
35.50,114.44
35.51,114.66
35.53,114.63
35.54,114.66
35.56,114.66
35.58,114.42
35.59,114.75
35.61,114.85
35.62,115.52
35.64,116.52
35.66,117.19
35.67,118.12
35.69,118.17
35.70,118.55
35.72,118.69
35.74,118.46
35.75,118.60
35.77,118.24
35.78,118.10
35.80,118.14
35.82,117.79
35.83,117.19
35.85,116.88
35.86,116.38
35.88,115.71
35.90,115.56
35.91,115.37
35.93,114.99
35.94,115.11
35.96,114.75
35.99,115.59
36.01,115.49
36.02,115.73
36.04,115.88
36.06,116.26
36.07,116.16
36.09,116.47
36.10,116.66
36.12,116.57
36.14,116.93
36.15,116.81
36.17,117.24
36.18,117.14
36.20,117.55
36.22,117.45
36.23,117.52
36.25,117.95
36.26,117.81
36.28,117.95
36.30,118.26
36.31,118.17
36.33,118.48
36.34,118.53
36.36,118.43
36.38,118.72
36.39,118.62
36.41,118.65
36.42,119.08
36.44,119.41
36.46,120.41
36.47,121.18
36.49,121.82
36.50,121.99
36.52,121.97
36.54,121.63
36.55,122.06
36.57,121.78
36.58,121.73
36.60,121.82
36.62,121.66
36.63,121.18
36.65,121.08
36.66,120.44
36.68,120.06
36.70,119.89
36.71,119.27
36.73,119.27
36.74,119.15
36.76,118.81
36.78,119.01
36.79,118.74
36.81,118.72
36.82,118.93
36.84,118.77
36.86,119.01
36.87,118.79
36.87,119.03
36.89,118.86
36.90,119.05
36.92,118.98
36.94,119.20
36.95,119.01
36.97,119.36
36.98,119.17
37.00,119.53
37.02,119.53
37.03,119.53
37.05,119.41
37.06,119.58
37.08,119.46
37.10,119.75
37.11,119.55
37.13,119.79
37.14,119.63
37.16,119.67
37.18,119.91
37.19,119.75
37.21,119.94
37.22,120.03
37.24,119.82
37.26,120.03
37.27,119.87
37.29,120.34
37.30,120.56
37.32,121.61
37.34,122.49
37.35,123.21
37.37,123.71
37.38,123.64
37.40,123.78
37.42,124.07
37.43,123.97
37.45,123.86
37.46,123.45
37.48,123.23
37.50,123.14
37.51,122.90
37.53,122.23
37.54,121.94
37.56,121.42
37.58,120.73
37.59,120.46
37.61,120.22
37.62,119.77
37.64,119.87
37.66,119.53
37.67,119.65
37.69,119.53
37.70,119.27
37.72,119.44
37.74,119.36
37.75,119.36
37.77,119.29
37.78,119.05
37.80,119.24
37.82,119.05
37.83,119.27
37.85,119.03
37.86,119.03
37.88,119.10
37.90,119.39
37.91,119.10
37.93,119.39
37.94,119.17
37.96,119.36
37.98,119.39
37.99,119.44
38.01,119.15
38.02,119.48
38.04,119.27
38.06,119.51
38.07,119.29
38.09,119.29
38.10,119.58
38.12,119.44
38.14,119.65
38.15,119.65
38.17,119.65
38.18,119.46
38.20,119.94
38.22,120.20
38.23,120.99
38.25,122.16
38.26,122.64
38.28,123.33
38.30,123.59
38.31,123.64
38.33,123.45
38.34,123.50
38.36,123.59
38.38,123.40
38.39,123.00
38.41,122.95
38.42,122.66
38.44,121.94
38.46,121.59
38.49,121.18
38.50,121.47
38.52,121.61
38.54,121.39
38.55,121.70
38.57,121.61
38.58,121.97
38.60,121.78
38.62,122.14
38.63,122.09
38.65,122.40
38.66,122.47
38.68,122.35
38.69,122.40
38.71,122.68
38.73,122.57
38.74,122.61
38.76,122.85
38.78,123.04
38.79,123.00
38.81,123.02
38.82,123.40
38.84,123.33
38.86,123.38
38.87,123.71
38.89,123.52
38.90,123.57
38.92,123.90
38.94,123.74
38.95,123.78
38.97,124.05
38.98,123.86
39.00,123.90
39.02,124.14
39.03,124.02
39.05,124.33
39.06,124.45
39.08,124.55
39.10,125.27
39.10,125.79
39.11,126.53
39.14,126.60
39.14,126.89
39.16,126.46
39.18,126.48
39.19,126.03
39.21,126.13
39.22,126.01
39.24,125.58
39.26,125.58
39.27,125.12
39.29,124.79
39.30,124.62
39.32,124.12
39.34,124.17
39.35,123.88
39.37,124.14
39.38,124.29
39.40,124.14
39.42,124.38
39.43,124.19
39.45,124.55
39.46,124.26
39.48,124.57
39.50,124.40
39.51,124.60
39.53,124.38
39.54,124.31
39.56,124.62
39.58,124.43
39.59,124.64
39.61,124.50
39.62,124.69
39.64,124.57
39.66,124.86
39.67,124.60
39.69,124.62
39.70,124.98
39.72,124.72
39.74,124.79
39.75,124.98
39.77,124.79
39.78,124.98
39.80,124.83
39.82,125.05
39.83,124.86
39.85,125.19
39.86,124.86
39.88,124.91
39.90,125.24
39.91,125.03
39.93,125.50
39.94,125.81
39.96,126.60
39.98,127.32
39.99,127.63
40.01,128.23
40.02,128.23
40.04,127.85
40.06,127.82
40.07,127.92
40.09,127.49
40.10,127.25
40.12,127.30
40.14,126.72
40.15,126.72
40.17,126.24
40.18,125.58
40.20,125.38
40.22,124.88
40.23,125.03
40.25,124.81
40.26,125.05
40.28,124.76
40.30,125.00
40.31,124.91
40.33,124.69
40.34,124.93
40.36,124.74
40.38,124.86
40.39,124.57
40.41,124.69
40.42,124.38
40.44,124.57
40.46,124.38
40.47,124.57
40.49,124.38
40.50,124.55
40.52,124.33
40.54,124.60
40.55,124.38
40.57,124.69
40.58,124.40
40.60,124.69
40.62,124.64
40.63,124.43
40.65,124.72
40.66,124.40
40.68,124.74
40.70,124.50
40.71,124.74
40.73,124.79
40.74,124.55
40.76,124.79
40.78,124.52
40.79,124.81
40.81,124.57
40.82,124.83
40.84,124.76
40.86,125.48
40.87,126.05
40.89,126.51
40.90,127.39
40.92,127.63
40.94,128.01
40.95,127.70
40.97,127.51
40.98,127.63
41.00,127.20
41.02,127.20
41.03,126.91
41.05,126.48
41.06,126.22
41.08,126.17
41.11,126.01
41.13,126.08
41.14,126.39
41.16,126.29
41.18,126.67
41.19,126.60
41.21,127.06
41.22,127.03
41.24,127.18
41.26,127.51
41.27,127.42
41.29,127.56
41.30,127.85
41.32,127.92
41.34,127.82
41.35,128.06
41.37,127.96
41.38,128.08
41.40,128.32
41.42,128.28
41.43,128.63
41.45,128.47
41.45,128.51
41.48,128.61
41.50,128.99
41.50,128.82
41.51,129.06
41.53,128.97
41.54,129.25
41.56,129.11
41.58,129.14
41.59,129.42
41.61,129.30
41.62,129.57
41.64,129.59
41.66,129.37
41.67,129.64
41.69,129.37
41.70,129.69
41.72,129.76
41.74,129.59
41.75,129.85
41.77,129.71
41.78,130.19
41.80,130.28
41.82,130.50
41.83,130.59
41.85,131.02
41.86,130.88
41.88,131.00
41.90,130.57
41.91,130.55
41.93,129.97
41.94,129.95
41.96,129.49
41.98,129.66
41.99,129.37
42.01,129.61
42.02,129.59
42.04,129.33
42.06,129.57
42.07,129.42
42.09,129.76
42.10,129.69
42.12,130.04
42.14,129.88
42.15,129.88
42.17,130.12
42.18,129.88
42.20,130.04
42.22,129.78
42.23,130.09
42.25,129.88
42.26,130.12
42.28,129.88
42.30,130.19
42.31,130.28
42.33,130.02
42.34,130.28
42.36,130.07
42.38,130.28
42.39,130.04
42.41,130.16
42.42,130.38
42.44,130.16
42.46,130.38
42.47,130.19
42.49,130.23
42.50,130.47
42.52,130.26
42.54,130.52
42.55,130.28
42.57,130.52
42.58,130.50
42.60,130.23
42.62,130.47
42.63,130.28
42.65,130.62
42.66,130.74
42.68,131.45
42.70,131.98
42.71,132.12
42.73,132.48
42.74,132.24
42.76,132.00
42.78,131.93
42.79,131.43
42.81,130.83
42.82,130.69
42.84,130.28
42.86,130.38
42.87,130.14
42.89,130.02
42.90,129.97
42.92,130.26
42.94,130.26
42.95,130.35
42.97,130.14
42.98,130.50
43.00,130.47
43.02,130.21
43.03,130.12
43.06,130.33
43.06,130.02
43.08,130.26
43.10,129.97
43.11,130.14
43.13,129.83
43.14,130.14
43.16,129.95
43.18,130.16
43.19,130.19
43.21,129.95
43.22,130.19
43.24,129.92
43.26,130.16
43.27,129.95
43.29,130.19
43.30,129.90
43.32,130.21
43.34,130.02
43.35,130.16
43.37,129.92
43.38,130.21
43.40,129.92
43.42,130.19
43.43,129.97
43.45,130.16
43.46,129.88
43.48,129.97
43.50,130.16
43.51,130.14
43.53,130.52
43.54,131.31
43.56,131.60
43.58,132.31
43.59,132.55
43.61,132.29
