Time (s),Pressure (mmHg)
28.08,50.30
28.10,50.51
28.11,50.34
28.13,50.46
28.15,50.32
28.16,50.51
28.18,50.30
28.19,50.51
28.21,50.27
28.23,50.54
28.24,50.25
28.26,50.30
28.27,50.51
28.30,50.30
28.32,50.51
28.34,50.30
28.34,50.32
28.37,50.54
28.38,50.39
28.38,50.32
28.42,50.54
28.43,50.34
28.43,50.34
28.45,50.54
28.47,50.54
28.48,50.30
28.50,50.51
28.51,50.61
28.53,50.42
28.55,50.73
28.56,50.87
28.58,50.75
28.59,50.75
28.61,50.92
28.63,50.92
28.64,50.66
28.66,50.82
28.67,50.58
28.69,50.77
28.71,50.63
28.72,50.70
28.74,50.49
28.75,50.73
28.77,50.49
28.78,50.66
28.80,50.46
28.82,50.68
28.83,50.46
28.85,50.66
28.86,50.44
28.88,50.70
28.90,50.51
28.91,50.63
28.93,50.70
28.94,50.44
28.96,50.68
28.98,50.42
28.99,50.54
29.01,50.42
29.02,50.61
29.04,50.61
29.06,50.39
29.07,50.56
29.09,50.37
29.11,50.56
29.12,50.34
29.14,50.58
29.15,50.56
29.17,50.30
29.19,50.32
29.20,50.49
29.22,50.51
29.23,50.56
29.25,50.32
29.27,50.51
29.28,50.37
29.30,50.34
29.31,50.49
29.33,50.27
29.35,50.44
29.36,50.32
29.38,50.58
29.39,50.56
29.41,50.77
29.43,50.63
29.44,50.89
29.46,50.66
29.47,50.80
29.49,50.61
29.51,50.80
29.54,51.80
29.55,52.07
29.57,52.28
29.58,52.18
29.60,52.26
29.62,52.28
29.63,52.66
29.65,52.73
29.66,52.83
29.68,52.88
29.70,52.83
29.71,52.88
29.73,53.21
29.74,53.21
29.76,53.14
29.78,53.31
29.79,53.38
29.81,53.45
29.82,53.36
29.84,53.31
29.86,53.40
29.87,53.64
29.89,53.74
29.90,53.55
29.92,53.88
29.94,53.64
29.95,53.90
29.97,53.98
29.98,53.83
30.00,54.10
30.02,53.90
30.03,54.19
30.05,54.07
30.06,54.10
30.08,54.36
30.10,54.12
30.11,54.43
30.13,54.43
30.14,54.36
30.16,54.53
30.18,54.57
30.19,54.38
30.21,54.65
30.22,54.41
30.24,54.67
30.26,54.48
30.27,54.48
30.29,54.69
30.30,54.72
30.32,55.10
30.34,54.96
30.35,55.27
30.37,55.10
30.38,55.27
30.40,55.08
30.42,55.03
30.43,55.27
30.45,55.05
30.46,55.27
30.48,55.05
30.50,55.29
30.51,55.05
30.53,55.31
30.54,55.08
30.56,55.31
30.58,55.03
30.59,55.24
30.61,55.12
30.62,55.34
30.64,55.15
30.66,55.39
30.67,55.22
30.69,55.36
30.70,55.17
30.72,55.43
30.74,55.15
30.75,55.46
30.77,55.46
30.78,55.20
30.80,55.39
30.82,55.22
30.83,55.46
30.85,55.41
30.86,55.22
30.88,55.22
30.90,55.48
30.91,55.31
30.93,55.29
30.94,55.46
30.96,55.53
30.98,55.29
30.99,55.53
31.01,55.34
31.02,55.51
31.04,55.29
31.06,55.55
31.07,55.48
31.09,55.27
31.10,55.53
31.12,55.53
31.12,55.27
31.14,55.51
31.15,55.55
31.17,55.43
31.19,55.51
31.20,55.67
31.22,55.89
31.23,55.96
31.25,55.79
31.27,55.74
31.28,55.91
31.30,55.84
31.31,55.70
31.33,55.60
31.35,55.74
31.36,55.77
31.38,55.53
31.39,55.70
31.41,55.72
31.43,55.41
31.44,55.62
31.46,55.48
31.47,55.65
31.49,55.53
31.51,55.43
31.52,55.65
31.54,55.43
31.55,55.62
31.57,55.60
31.58,55.34
31.60,55.58
31.62,55.34
31.63,55.58
31.65,55.39
31.66,55.51
31.68,55.31
31.70,55.51
31.71,55.51
31.73,55.34
31.75,55.51
31.76,55.51
31.78,55.31
31.79,55.29
31.81,55.46
31.83,55.51
31.84,55.29
31.86,55.43
31.87,55.29
31.89,55.48
31.91,55.34
31.92,55.46
31.94,55.29
31.95,55.46
31.97,55.27
31.99,55.41
32.00,55.24
32.02,55.41
32.03,55.74
32.05,55.84
32.07,55.70
32.08,55.86
32.10,55.86
32.11,55.62
32.13,55.55
32.15,55.79
32.16,55.58
32.18,55.48
32.19,55.72
32.21,55.51
32.23,55.65
32.24,55.60
32.26,55.39
32.27,55.53
32.29,55.55
32.31,55.27
32.32,55.53
32.35,56.77
32.37,56.51
32.38,57.01
32.40,57.01
32.42,57.08
32.43,57.35
32.45,57.51
32.46,57.44
32.48,57.39
32.50,57.51
32.51,57.85
32.53,57.63
32.54,57.78
32.56,58.09
32.58,57.85
32.59,57.97
32.61,58.23
32.62,58.30
32.64,58.16
32.66,58.37
32.67,58.49
32.69,58.35
32.70,58.56
32.72,58.47
32.74,58.49
32.75,58.73
32.77,58.49
32.78,58.59
32.80,58.83
32.82,58.56
32.83,58.66
32.85,58.92
32.86,58.99
32.88,58.78
32.90,59.04
32.91,59.09
32.93,59.16
32.94,59.33
32.96,59.71
32.98,59.64
32.99,59.85
33.01,59.71
33.02,59.88
33.04,59.95
33.06,59.73
33.07,59.90
33.09,59.73
33.10,59.93
33.12,59.73
33.14,59.93
33.15,59.66
33.17,59.90
33.18,59.76
33.20,59.95
33.22,59.81
33.23,60.00
33.25,59.83
33.26,60.12
33.28,59.88
33.30,59.93
33.31,60.16
33.33,59.90
33.34,60.19
33.36,60.16
33.38,59.93
33.39,59.95
33.41,60.21
33.42,59.97
33.44,60.16
33.46,60.02
33.47,60.24
33.49,60.24
33.50,60.24
33.52,60.31
33.54,60.09
33.55,60.09
33.57,60.28
33.58,60.09
33.60,60.33
33.60,60.14
33.62,60.36
33.63,60.14
33.65,60.38
33.67,60.14
33.68,60.31
33.70,60.16
33.71,60.36
33.73,60.14
33.75,60.16
33.76,60.12
33.78,60.36
33.79,60.36
33.81,60.14
33.83,60.33
33.84,60.45
33.86,60.52
33.87,60.88
33.89,60.81
33.91,60.93
33.92,61.12
33.94,61.10
33.95,60.91
33.97,60.88
33.98,61.02
34.00,60.64
34.02,60.93
34.03,60.93
34.05,60.64
34.06,60.81
34.08,60.79
34.10,60.52
34.11,60.76
34.13,60.55
34.14,60.76
34.16,60.52
34.18,60.74
34.19,60.57
34.21,60.69
34.23,60.50
34.24,60.71
34.26,60.52
34.27,60.64
34.29,60.45
34.31,60.64
34.32,60.50
34.34,60.69
34.35,60.48
34.37,60.57
34.39,60.38
34.40,60.55
34.42,60.36
34.43,60.52
34.45,60.57
34.47,60.36
34.48,60.52
34.50,60.28
34.51,60.48
34.53,60.31
34.55,60.50
34.56,60.52
34.58,60.26
34.59,60.55
34.61,60.50
34.63,60.26
34.64,60.26
34.66,60.45
34.67,60.43
34.69,60.24
34.71,60.36
34.72,60.38
34.74,60.24
34.75,60.67
34.77,60.93
34.79,60.83
34.80,61.12
34.82,61.19
34.83,61.14
34.85,61.14
34.86,60.86
34.88,60.79
34.90,60.74
34.91,60.86
34.93,60.91
34.94,60.67
34.96,60.59
34.98,60.50
34.99,60.64
35.01,60.67
35.02,60.45
35.04,60.36
35.07,61.84
35.09,61.65
35.10,62.05
35.12,62.05
35.14,62.31
35.15,62.48
35.17,62.41
35.18,62.72
35.20,62.79
35.22,62.65
35.23,62.72
35.25,62.72
35.26,62.84
35.28,63.03
35.30,62.84
35.31,62.94
35.33,63.20
35.34,63.10
35.36,63.15
35.38,63.46
35.39,63.56
35.41,63.32
35.42,63.34
35.44,63.60
35.46,63.44
35.47,63.53
35.49,63.82
35.50,63.60
35.52,63.63
35.54,63.92
35.55,63.70
35.57,63.75
35.58,63.96
35.60,63.82
35.62,64.13
35.63,64.44
35.65,64.54
35.66,64.92
35.68,64.82
35.70,64.82
35.71,65.04
35.73,64.85
35.74,65.01
35.76,65.06
35.78,65.01
35.79,64.82
35.81,65.04
35.82,64.85
35.84,64.97
35.86,64.80
35.87,64.99
35.89,64.80
35.90,65.01
35.92,65.09
35.94,64.90
35.95,65.16
35.97,65.21
35.98,64.97
36.00,65.18
36.02,64.97
36.03,65.21
36.05,64.97
36.06,65.18
36.08,64.97
36.10,65.16
36.11,64.99
36.13,65.23
36.14,64.94
36.16,65.13
36.18,65.13
36.19,64.94
36.21,65.18
36.22,64.92
36.24,65.16
36.26,64.94
36.27,65.21
36.29,65.01
36.30,65.23
36.32,65.04
36.34,65.21
36.34,65.30
36.35,65.11
36.37,65.25
36.39,65.11
36.40,65.28
36.42,65.06
36.43,65.28
36.45,65.04
36.46,65.37
36.48,65.44
36.50,65.56
36.51,65.71
36.53,66.14
36.55,66.02
36.56,66.23
36.58,66.23
36.59,66.04
36.61,66.14
36.62,66.14
36.64,65.85
36.66,66.09
36.67,65.76
36.69,65.97
36.71,65.68
36.72,65.83
36.74,65.54
36.75,65.71
36.77,65.52
36.79,65.52
36.80,65.76
36.82,65.56
36.83,65.54
36.85,65.73
36.87,65.76
36.88,65.56
36.90,65.73
36.91,65.52
36.93,65.64
36.95,65.42
36.96,65.44
36.98,65.64
36.99,65.35
37.01,65.56
37.03,65.59
37.04,65.54
37.06,65.28
37.07,65.49
37.09,65.25
37.10,65.52
37.12,65.25
37.14,65.47
37.15,65.44
37.17,65.23
37.19,65.23
37.20,65.18
37.22,65.37
37.23,65.18
37.25,65.42
37.27,65.23
37.28,65.18
37.30,65.18
37.31,65.37
37.33,65.11
37.35,65.33
37.36,65.30
37.38,65.42
37.39,65.64
37.41,65.71
37.43,66.19
37.44,66.04
37.46,66.30
37.47,66.09
37.49,66.02
37.51,66.07
37.52,66.19
37.54,65.97
37.55,66.14
37.57,65.87
37.58,65.78
37.60,65.95
37.62,65.66
37.63,65.80
37.65,65.76
37.66,65.54
37.70,67.36
37.70,66.85
37.71,67.24
37.73,67.16
37.74,67.31
37.76,67.67
37.78,67.50
37.79,67.64
37.81,67.91
37.83,67.98
37.84,68.03
37.86,67.83
37.87,67.91
37.89,68.19
37.91,68.24
37.92,68.00
37.94,68.31
37.95,68.34
37.97,68.19
37.99,68.26
38.00,68.57
38.02,68.36
38.03,68.60
38.05,68.74
38.07,68.50
38.08,68.79
38.10,68.77
38.11,68.62
38.13,68.84
38.15,68.72
38.16,68.62
38.18,68.89
38.19,68.74
38.21,69.00
38.23,68.84
38.24,69.10
38.26,69.60
38.27,69.65
38.29,70.08
38.31,69.89
38.32,70.10
38.34,70.06
38.35,69.89
38.37,70.08
38.39,70.10
38.40,69.79
38.42,69.77
38.43,69.91
38.45,69.72
38.47,69.94
38.48,69.70
38.50,69.91
38.51,69.75
38.53,69.94
38.55,69.79
38.56,70.03
38.58,69.84
38.59,69.89
38.61,70.10
38.63,69.91
38.64,70.10
38.66,69.89
38.67,70.18
38.69,69.94
38.71,70.10
38.72,69.89
38.74,70.18
38.75,69.89
38.77,70.08
38.79,69.89
38.80,70.13
38.82,69.84
38.83,69.86
38.85,70.06
38.87,69.89
38.88,70.06
38.90,69.89
38.91,70.08
38.93,69.96
38.95,70.20
38.96,70.22
38.98,70.15
38.99,70.15
39.01,70.13
39.03,70.15
39.04,69.94
39.06,69.98
39.07,70.15
39.09,70.68
39.11,70.77
39.12,71.11
39.14,71.04
39.15,71.20
39.17,71.01
39.19,71.18
39.20,70.92
39.22,71.11
39.23,70.84
39.25,71.06
39.27,70.77
39.28,70.94
39.30,70.65
39.31,70.80
39.33,70.53
39.35,70.75
39.36,70.49
39.38,70.70
39.39,70.49
39.41,70.75
39.43,70.56
39.44,70.77
39.46,70.53
39.47,70.75
39.49,70.53
39.51,70.65
39.52,70.46
39.54,70.58
39.55,70.37
39.57,70.51
39.59,70.32
39.60,70.46
39.62,70.22
39.63,70.44
39.65,70.46
39.67,70.18
39.68,70.41
39.70,70.18
39.71,70.34
39.73,70.34
39.75,70.18
39.76,70.34
39.78,70.10
39.79,70.29
39.81,70.10
39.83,70.29
39.84,70.10
39.86,70.37
39.87,70.08
39.89,70.29
39.91,70.06
39.92,70.18
39.94,70.01
39.95,70.18
39.97,70.63
39.99,70.75
40.00,71.18
40.02,71.13
40.03,71.42
40.05,71.47
40.07,71.20
40.08,71.37
40.10,71.39
40.11,71.08
40.13,71.20
40.15,71.16
40.16,70.84
40.18,70.99
40.19,70.72
40.21,70.80
40.23,70.82
40.24,70.53
40.26,70.77
40.27,70.61
40.29,70.63
40.32,71.73
40.32,71.90
40.34,71.92
40.35,72.28
40.37,72.18
40.39,72.47
40.40,72.35
40.42,72.71
40.43,72.45
40.45,72.78
40.47,72.80
40.48,72.64
40.50,72.71
40.51,72.95
40.53,72.99
40.55,73.09
40.56,72.95
40.58,73.21
40.59,73.23
40.61,73.07
40.63,73.38
40.64,73.21
40.66,73.47
40.67,73.47
40.69,73.31
40.70,73.62
40.72,73.62
40.74,73.71
40.75,73.71
40.77,73.42
40.78,73.50
40.80,73.76
40.82,73.78
40.83,73.64
40.85,73.83
40.87,73.93
40.88,73.90
40.90,74.48
40.91,74.71
40.93,75.10
40.95,75.05
40.96,75.41
40.98,75.14
40.99,75.34
41.01,75.19
41.03,75.38
41.04,75.10
41.06,75.14
41.07,75.26
41.09,75.00
41.11,75.22
41.12,74.98
41.14,75.10
41.15,74.83
41.17,75.10
41.19,74.91
41.20,74.93
41.22,75.24
41.23,75.00
41.25,75.29
41.27,75.07
41.28,75.26
41.30,75.07
41.31,75.29
41.33,75.29
41.35,75.26
41.36,75.05
41.38,75.22
41.39,75.19
41.41,75.19
41.43,75.17
41.44,75.10
41.46,74.83
41.47,75.12
41.49,74.83
41.51,75.10
41.52,74.91
41.54,75.14
41.55,74.88
41.57,75.12
41.59,74.86
41.60,75.10
41.62,75.14
41.63,74.83
41.65,75.10
41.67,75.05
41.68,74.81
41.70,75.07
41.71,74.83
41.73,75.14
41.75,75.38
41.76,75.46
41.78,76.03
41.79,76.05
41.81,76.36
41.83,76.22
41.84,76.39
41.86,76.17
41.87,76.34
41.89,76.10
41.91,76.05
41.92,76.24
41.94,76.15
41.95,76.08
41.97,75.77
41.99,75.86
42.00,75.65
42.02,75.79
42.03,75.50
42.05,75.50
42.07,75.74
42.08,75.53
42.10,75.77
42.11,75.77
42.13,75.60
42.15,75.77
42.16,75.72
42.18,75.50
42.19,75.69
42.21,75.43
42.23,75.60
42.24,75.55
42.26,75.29
42.27,75.46
42.29,75.43
42.31,75.19
42.32,75.36
42.34,75.31
42.35,75.05
42.37,75.24
42.39,75.10
42.40,75.22
42.42,75.17
42.43,74.95
42.45,75.19
42.47,74.95
42.48,74.93
42.50,75.14
42.51,74.88
42.53,75.10
42.55,74.91
42.56,75.10
42.58,74.91
42.59,75.12
42.61,75.62
42.63,75.79
42.64,76.29
42.66,76.53
42.67,76.39
42.69,76.60
42.71,76.67
42.72,76.41
42.74,76.34
42.75,76.51
42.77,76.24
42.79,76.15
42.80,76.29
42.82,76.15
42.83,75.86
42.85,76.00
42.87,75.77
42.88,75.84
42.90,75.89
42.91,75.65
42.93,75.84
42.96,76.67
42.98,76.96
42.99,76.96
43.01,77.10
43.03,77.37
43.03,77.25
43.06,77.49
43.07,77.58
43.09,77.41
43.10,77.70
43.12,77.53
43.14,77.77
43.15,77.82
43.17,77.61
43.18,77.94
43.20,77.99
43.22,77.77
43.23,78.01
43.25,77.82
43.26,77.89
43.28,78.16
43.30,78.13
43.31,78.01
43.33,78.27
43.34,78.35
43.36,78.20
43.38,78.39
43.39,78.25
43.41,78.27
43.42,78.61
43.44,78.39
43.46,78.73
43.46,78.73
43.49,78.59
43.50,78.97
43.52,79.11
43.54,79.71
43.55,79.88
43.57,80.09
43.59,80.40
43.60,80.19
43.62,80.40
43.63,80.14
43.65,80.35
43.67,80.14
43.68,80.33
43.70,80.07
43.71,80.23
43.73,79.97
43.75,80.16
43.76,79.92
43.78,80.09
43.79,79.80
43.81,79.85
43.82,79.92
43.83,79.90
43.86,80.14
43.87,80.16
43.89,80.00
43.90,80.26
43.92,80.04
43.94,80.19
43.95,80.19
43.95,80.00
43.97,80.19
43.99,79.90
44.02,80.14
44.02,79.90
44.05,79.88
44.05,80.11
44.07,79.80
44.08,80.02
44.10,79.78
44.11,80.00
44.13,79.78
44.15,80.00
44.16,79.83
44.18,79.97
44.19,79.80
44.21,80.00
44.23,79.78
44.24,80.00
44.26,79.85
44.27,79.97
44.29,79.76
44.31,80.02
44.32,80.04
44.34,79.83
44.35,80.09
44.37,79.90
44.39,80.09
44.40,79.92
44.42,80.33
44.43,80.64
44.45,80.78
44.47,81.33
44.48,81.29
44.50,81.57
44.51,81.38
44.53,81.36
44.55,81.57
44.56,81.55
44.58,81.21
44.59,81.14
44.61,81.31
44.63,81.09
44.64,80.97
44.66,81.09
44.67,80.76
44.69,80.93
44.71,80.69
44.72,80.88
44.74,80.62
44.75,80.90
44.77,80.86
44.79,80.66
44.80,80.90
44.82,80.64
44.83,80.88
44.85,80.59
44.87,80.78
44.88,80.50
44.90,80.64
44.91,80.45
44.93,80.40
44.95,80.54
44.96,80.31
44.98,80.45
44.99,80.43
45.01,80.40
45.03,80.33
45.04,80.14
45.06,80.07
45.07,80.02
45.09,80.02
45.11,80.19
45.12,80.21
45.14,79.92
45.15,80.14
45.17,79.92
45.19,80.16
45.20,79.85
45.22,79.88
45.23,79.83
45.25,80.11
45.27,80.11
45.28,80.57
45.30,80.69
45.31,81.26
45.33,81.26
45.35,81.57
45.36,81.62
45.38,81.43
45.39,81.60
45.41,81.38
45.43,81.31
45.44,81.50
45.46,81.26
45.47,81.07
45.49,81.29
45.51,81.12
45.52,81.07
45.54,80.71
45.55,80.69
45.57,80.88
45.60,82.15
45.62,81.76
45.63,81.93
45.65,82.10
45.66,82.17
45.68,82.53
45.70,82.31
45.71,82.72
45.73,82.77
45.74,82.55
45.76,82.60
45.78,82.86
45.79,82.69
45.81,82.89
45.82,82.79
45.84,82.77
45.86,83.05
45.87,82.84
45.89,82.84
45.90,83.17
45.92,82.91
45.94,83.15
45.95,83.24
45.97,83.03
45.98,83.27
46.00,83.17
46.02,83.20
46.03,83.41
46.05,83.51
46.07,83.36
46.08,83.44
46.10,83.72
46.11,83.53
46.13,83.75
46.15,84.32
46.16,84.39
46.18,84.96
46.19,84.94
46.21,85.30
46.23,85.13
46.24,85.32
46.26,85.13
46.27,85.35
46.29,85.11
46.30,85.25
46.32,85.01
46.34,85.28
46.35,84.92
46.37,85.13
46.38,84.85
46.40,84.96
46.42,84.77
46.43,84.96
46.45,84.80
46.46,85.04
46.48,84.87
46.50,85.11
46.51,84.87
46.53,84.94
46.53,85.18
46.56,85.18
46.58,85.08
46.59,84.82
46.61,85.06
46.61,84.80
46.63,85.06
46.64,84.75
46.66,84.96
46.67,84.73
46.69,84.87
46.71,84.58
46.72,84.82
46.74,84.65
46.75,84.82
46.77,84.65
46.79,84.85
46.80,84.63
46.82,84.85
46.83,84.63
46.85,84.82
46.87,84.75
46.88,84.94
46.90,84.82
46.91,84.77
46.93,85.01
46.95,84.82
46.96,85.01
46.98,85.13
46.99,84.92
47.01,85.37
47.03,85.49
47.04,86.09
47.06,86.35
47.07,86.42
47.09,86.68
47.11,86.47
47.12,86.47
47.14,86.66
47.15,86.40
47.17,86.30
47.19,86.49
47.20,86.14
47.22,86.23
47.23,86.23
47.25,85.90
47.27,86.04
47.28,85.71
47.30,85.71
47.31,85.90
47.33,85.63
47.35,85.87
47.36,85.63
47.38,85.87
47.39,85.61
47.41,85.82
47.43,85.80
47.44,85.49
47.46,85.71
47.47,85.42
47.49,85.59
47.51,85.35
47.52,85.56
47.54,85.30
47.55,85.49
47.57,85.20
47.59,85.35
47.60,85.08
47.62,85.25
47.63,84.99
47.65,85.25
47.67,85.01
47.68,85.01
47.70,85.16
47.71,85.08
47.73,85.13
47.75,85.16
47.76,85.13
47.78,85.16
47.79,85.13
47.81,84.99
47.83,85.16
47.84,84.94
47.86,85.20
47.87,84.94
47.89,85.16
47.91,85.04
47.92,85.37
47.94,85.49
47.95,86.09
47.97,86.21
47.99,86.71
48.00,86.57
48.02,86.80
48.03,86.57
48.05,86.73
48.07,86.73
48.08,86.47
48.10,86.61
48.11,86.57
48.13,86.21
48.15,86.30
48.16,85.97
48.18,85.87
48.21,86.97
48.22,86.73
48.24,87.16
48.26,87.04
48.27,87.47
48.29,87.31
48.30,87.66
48.32,87.57
48.34,87.57
48.35,87.78
48.37,87.95
48.38,87.71
48.40,87.97
48.42,88.05
48.43,87.83
48.45,88.07
48.46,87.83
48.48,87.83
48.50,88.07
48.51,87.90
48.53,87.97
48.55,88.19
48.56,88.21
48.58,88.05
48.59,88.33
48.61,88.09
48.62,88.41
48.64,88.48
48.66,88.31
48.67,88.57
48.69,88.60
48.70,88.45
48.72,88.69
48.74,88.57
48.75,88.60
48.77,88.88
48.78,88.98
48.80,89.46
48.82,89.91
48.83,89.96
48.85,90.34
48.86,90.17
48.88,90.48
48.90,90.24
48.91,90.15
48.93,90.46
48.94,90.22
48.96,90.36
48.98,90.10
48.99,90.27
49.01,89.98
49.01,90.13
49.03,90.05
49.06,89.79
49.07,89.98
49.09,89.74
49.09,90.03
49.11,90.03
49.12,89.79
49.14,90.03
49.15,89.86
49.17,90.08
49.19,90.05
49.20,89.86
49.22,90.01
49.23,89.79
49.25,89.98
49.27,89.77
49.28,89.89
49.30,89.65
49.31,89.84
49.33,89.65
49.35,89.79
49.36,89.84
49.38,89.62
49.39,89.81
49.41,89.58
49.43,89.79
49.44,89.62
49.46,89.93
49.47,89.72
49.49,89.96
49.51,89.74
49.52,90.03
49.54,90.03
49.55,89.93
49.57,89.89
49.59,89.93
49.60,90.22
49.62,90.29
49.63,90.22
49.65,90.82
49.67,90.96
49.68,91.51
49.70,91.46
49.71,91.77
49.73,91.80
49.75,91.75
49.76,91.77
49.78,91.65
49.79,91.42
49.81,91.51
49.83,91.22
49.84,91.37
49.86,91.01
49.87,91.10
49.89,90.79
49.91,90.91
49.92,90.89
49.94,90.63
49.95,90.84
49.97,90.82
49.99,90.56
50.00,90.79
50.02,90.63
50.03,90.79
50.05,90.51
50.07,90.46
50.08,90.41
50.10,90.58
50.11,90.29
50.13,90.46
50.15,90.20
50.16,90.39
50.18,90.10
50.19,90.22
50.21,89.98
50.23,90.15
50.24,89.93
50.26,90.08
50.27,89.86
50.29,89.89
50.31,90.15
50.32,89.89
50.34,89.96
50.35,90.20
50.37,90.01
50.39,90.17
50.40,89.96
50.42,90.24
50.43,90.22
50.45,90.10
50.47,90.20
50.48,90.08
50.50,90.34
50.51,90.08
50.53,90.34
50.55,90.58
50.56,90.63
50.58,91.32
50.59,91.32
50.61,91.61
50.63,91.97
50.64,91.77
50.66,91.99
50.67,91.75
50.69,91.89
50.71,91.87
50.72,91.58
50.74,91.75
50.75,91.51
50.77,91.37
50.79,91.20
50.80,91.25
50.82,90.94
50.85,92.08
50.86,92.16
50.88,92.06
50.90,92.44
50.91,92.37
50.93,92.66
50.94,92.47
50.96,92.80
50.98,92.61
50.99,92.90
51.01,92.78
51.03,92.75
51.04,93.06
51.06,92.78
51.07,93.02
51.09,93.06
51.10,93.04
51.12,92.90
51.14,93.06
51.15,93.09
51.17,92.90
51.19,92.97
51.20,93.21
51.22,93.16
51.23,93.35
51.25,93.47
51.26,93.26
51.28,93.52
51.30,93.37
51.31,93.47
51.33,93.52
51.34,93.57
51.36,93.80
51.38,93.64
51.39,93.66
51.41,93.95
51.43,93.78
51.43,94.23
51.46,94.38
51.46,94.66
51.49,95.19
51.51,95.21
51.52,95.53
51.54,95.31
51.55,95.55
51.57,95.29
51.59,95.50
51.60,95.24
51.62,95.45
51.63,95.14
51.65,95.33
51.66,95.00
51.68,94.98
51.70,95.12
51.71,94.78
51.73,95.00
51.75,94.78
51.76,95.02
51.78,94.83
51.79,95.05
51.81,94.88
51.82,94.88
51.84,95.12
51.86,94.86
51.87,95.02
51.89,94.78
51.91,94.98
51.92,94.71
51.94,94.93
51.95,94.74
51.97,94.81
51.98,94.57
52.00,94.78
52.00,94.59
52.03,94.78
52.05,94.64
52.06,94.88
52.08,94.64
52.10,94.64
52.11,94.93
52.13,95.00
52.15,94.76
52.16,95.00
52.18,94.74
52.19,95.00
52.21,94.76
52.22,95.07
52.24,94.86
52.26,95.14
52.27,95.21
52.29,95.38
52.31,95.91
52.32,95.93
52.34,96.46
52.35,96.48
52.35,96.70
52.37,96.46
52.39,96.70
52.40,96.41
52.42,96.60
52.43,96.36
52.45,96.24
52.47,96.41
52.48,96.05
52.50,95.95
52.51,95.95
52.53,95.57
52.55,95.76
52.56,95.48
52.58,95.50
52.59,95.72
52.61,95.69
52.63,95.64
52.64,95.41
52.66,95.62
52.67,95.38
52.69,95.53
52.71,95.43
52.72,95.26
52.74,95.36
52.75,95.12
52.77,95.07
52.79,95.29
52.80,94.98
52.82,94.98
52.83,95.19
52.85,94.90
52.87,95.17
52.88,94.95
52.90,95.19
52.91,94.93
52.93,94.98
52.95,95.21
52.96,95.00
52.98,94.98
52.99,95.21
53.01,95.02
53.03,95.26
53.04,95.05
53.06,95.29
53.07,95.09
53.09,95.29
53.11,95.24
53.12,95.09
53.14,95.31
53.15,95.14
53.17,95.29
53.19,95.79
53.20,95.98
53.22,96.36
53.23,96.77
53.25,96.72
53.27,97.01
53.28,97.03
53.30,96.84
53.31,96.77
53.33,96.96
53.35,96.96
53.36,96.60
53.38,96.55
53.39,96.55
53.41,96.48
53.43,96.22
53.44,95.98
53.46,96.12
53.47,95.93
53.49,95.76
53.51,95.93
53.52,95.86
53.54,95.57
53.55,95.72
53.57,95.48
53.59,95.62
53.60,95.57
53.62,95.36
53.63,95.45
53.65,95.14
53.67,95.31
53.70,96.17
53.71,96.29
53.73,96.15
53.75,96.27
53.76,96.60
53.78,96.67
53.79,96.62
53.81,96.67
53.82,97.01
53.84,97.13
53.86,97.01
53.87,97.34
53.89,97.41
53.91,97.29
53.92,97.36
53.94,97.70
53.95,97.53
53.97,97.63
53.98,97.89
54.00,97.77
54.02,97.89
54.03,98.15
54.05,98.03
54.06,98.32
54.08,98.42
54.10,98.22
54.11,98.51
54.13,98.37
54.15,98.54
54.16,99.08
54.18,99.23
54.19,99.78
54.21,99.78
54.23,99.85
54.24,100.18
54.26,100.04
54.27,100.23
54.29,100.23
54.31,99.94
54.32,100.18
54.34,99.90
54.35,100.06
54.37,99.75
54.39,99.90
54.40,99.61
54.42,99.73
54.43,99.42
54.45,99.61
54.47,99.35
54.48,99.51
54.50,99.30
54.51,99.35
54.53,99.42
54.55,99.32
54.56,99.61
54.58,99.54
54.59,99.37
54.61,99.59
54.63,99.32
54.64,99.40
54.66,99.66
54.67,99.49
54.69,99.51
54.71,99.73
54.72,99.56
54.74,99.83
54.75,99.59
54.77,99.61
54.79,99.63
54.80,99.68
54.82,99.99
54.83,99.75
54.85,100.02
54.87,100.02
54.88,99.80
54.90,100.06
54.91,99.85
54.93,100.09
54.95,99.83
54.96,100.14
54.98,99.97
54.99,100.16
55.01,100.26
55.03,100.26
55.04,100.71
55.06,100.81
55.07,101.26
55.09,101.19
55.11,101.33
55.12,101.57
55.14,101.35
55.15,101.59
55.17,101.28
55.19,101.45
55.19,101.19
55.20,101.28
55.22,101.00
55.23,101.07
55.25,100.66
55.27,100.78
55.28,100.35
55.30,100.26
55.31,100.16
55.33,100.35
55.35,100.38
55.36,100.14
55.38,100.14
55.39,100.14
55.41,100.35
55.43,100.14
55.44,100.28
55.46,100.14
55.47,100.28
55.49,100.04
55.51,100.11
55.52,100.28
55.54,100.09
55.55,100.33
55.57,100.28
55.59,100.09
55.60,100.30
55.62,100.30
55.63,100.11
55.65,100.30
55.67,100.11
55.68,100.38
55.70,100.14
55.71,100.35
55.73,100.16
55.75,100.42
55.76,100.16
55.78,100.33
55.79,100.16
55.81,100.38
55.83,100.11
55.84,100.42
55.86,100.23
55.87,100.28
55.89,100.73
55.91,100.81
55.92,101.33
55.94,101.55
55.95,101.50
55.97,101.83
55.99,101.74
56.00,101.71
56.02,101.90
56.03,101.62
